movie_id,director_id
70021,22461
70022,13407
70023,3241
70024,17998
70025,33234
70026,32665
39361,34436
70028,24145
70029,1809
70030,3477
70031,13289
38721,14829
70032,28605
70034,2361
70035,18947
50875,32068
70036,30764
70037,14230
70038,16694
70039,7178
66969,23350
70041,18967
4516,11722
70042,2821
70043,37010
70044,36347
70045,4242
70046,39023
70047,15262
70048,33843
37396,4855
70049,23811
70050,23200
70051,30479
70052,8036
59811,36483
70053,16783
70054,11454
70055,32306
70056,12639
70057,10146
70058,4092
70059,2738
70061,16717
70062,38480
70063,15310
70065,22587
70066,2236
70067,7915
70068,28881
13153,3079
70069,120
70070,11509
70071,10088
70072,38627
70073,15570
14961,7465
70074,14689
70075,17270
70076,37144
70078,5093
70079,4608
70080,13053
9831,13670
70081,27381
70083,31053
70084,8204
70085,17768
70086,24342
70087,31328
70088,1210
70089,24697
70090,11213
70091,16773
70092,16445
70093,2006
70095,15697
70097,35629
70098,19144
70099,15876
70100,27751
70101,1228
70102,15240
70103,38543
70105,35079
70106,31504
70107,33534
70108,637
70109,18057
70110,8498
70111,8976
70112,30653
70114,33446
70116,2475
52082,28718
70117,4164
70118,17270
70119,19642
70121,20884
70122,11585
70123,38480
65935,36441
70124,34341
70125,5894
66074,6200
70127,32617
70129,17434
70130,4230
70131,24323
70132,25132
70133,6172
70134,9211
70135,35441
70137,17064
70138,16310
70139,35079
70140,7587
70141,2344
70143,18400
70144,9664
70145,4815
70147,17743
70148,24347
70149,4121
70151,23932
70152,4810
70153,34464
70154,37830
70155,522
70156,38009
70158,22516
70159,35724
70160,28521
70161,34395
70162,39
70165,33689
70166,36916
70167,37393
70168,9008
70170,1883
70171,29293
70172,12978
7805,12000
70173,16545
70174,15397
70175,34177
70176,28321
70177,33598
70178,31420
70180,32197
70181,20283
70182,19302
70183,18720
70184,7244
70186,3011
70187,16150
70188,25466
70189,4620
70190,5164
33872,9806
70191,15656
70195,3505
70196,34438
70197,11150
36387,32061
70198,24323
70199,3959
70200,22794
70201,18113
70202,5858
70203,29546
70204,9056
70206,11264
70207,10440
70209,28391
70210,10686
70211,12847
70212,29778
70213,38594
40421,23350
70214,36280
70215,10809
70216,30746
70217,18061
70218,25475
70219,5384
70220,23827
70221,8438
70222,4915
70224,25826
70226,23350
70227,19122
70228,33330
70229,4694
70230,4148
70231,22365
70232,11217
70233,30860
70234,33113
70235,38039
70236,13209
70237,9299
70238,865
70239,20288
70240,37292
70242,30093
70243,913
70244,9966
70245,25043
70246,15372
70247,18022
70248,15239
70249,6815
70251,4090
70252,9693
70253,33534
70254,13067
70255,39359
70256,8536
70257,2133
70259,16300
70261,11276
70262,23952
67149,8801
70263,38048
70264,12012
70265,31434
70266,19352
70267,16182
70268,30082
70269,12000
70270,16754
70271,31842
70272,9715
70273,21791
70274,8801
70275,21297
70276,14259
70277,17270
70279,6469
70280,38224
70281,17065
70284,34546
70285,12000
70286,21069
70287,19088
70288,36353
3115,8466
70290,23899
70291,12560
70292,16176
70293,25107
65963,10692
70294,8832
31694,35151
70295,37749
70296,32708
70297,2781
70298,18980
70299,12865
70300,3462
70301,30795
39946,35327
70302,33528
70303,25507
70305,6427
70306,30520
70307,16366
70308,5890
70309,30322
57760,9768
70311,35287
56787,16908
70312,30533
70313,21755
70314,16699
70315,9971
70316,16846
43200,25717
70317,2656
70318,18231
70319,25205
70320,28099
3163,38543
51913,16278
70323,1161
70324,18073
69972,19015
70325,25894
70326,15626
11560,7568
70328,35296
57469,38362
70329,19817
70330,8127
14475,34869
70331,31784
70332,20054
70334,25104
70335,10266
70336,13576
70337,4050
27127,1303
70338,34354
70340,6433
70342,14040
70343,31634
70344,16249
70345,25833
70346,15915
70347,18575
57500,34781
70348,21366
70349,5494
70350,12000
70351,15874
53009,30795
70352,9434
69358,9709
70353,4405
70354,8094
70355,38622
70357,12000
70359,753
47539,9717
70360,10035
70361,17270
70362,17665
70363,10888
6141,12331
70365,796
70366,753
67740,23441
70367,10266
70368,1651
70369,7744
60106,35766
70371,17368
66162,15769
70372,9619
70373,31015
70374,4454
70375,2623
33352,13312
70376,20249
70377,27799
70379,6295
70380,34947
70381,35112
70382,8991
70383,21850
70384,9617
70385,34797
70386,32044
70387,4956
13604,28487
70388,35330
70389,9355
70390,15372
70391,1651
70392,30048
70393,28691
70394,28570
43083,4355
70395,36996
69818,10256
70396,11453
70397,20696
70398,8032
70399,4263
70400,37426
52932,7548
70402,16727
70403,20238
70405,13576
70406,25275
70408,1954
70409,34227
70411,6588
70412,18407
70414,17393
70415,18844
70416,28494
70417,24560
35969,26906
70419,4831
70420,35131
70421,8975
70422,30728
70424,31255
70425,21778
70426,9768
70427,35686
70428,38203
51278,33665
70429,3950
70430,31735
52903,21308
70432,25832
70433,17768
70434,20894
70435,6044
70436,8390
37253,18880
70437,30973
70438,33255
70439,38510
70442,10846
70443,11555
70444,29940
70446,23468
70447,24303
70449,2640
70450,35040
70451,18733
39610,25452
70453,835
52355,25266
66073,29211
70454,7074
70456,17795
70458,19375
70459,37169
70460,23680
52741,9257
70461,32128
70463,12000
9863,8664
70464,34121
70465,27745
70466,39207
70467,1558
70468,18387
70469,29331
70470,35341
70471,34681
70472,2010
70474,18452
70475,10752
70476,37273
70477,36889
70478,4656
70479,37985
70480,19068
70481,39067
70482,28927
70485,8007
70486,5890
70487,31666
70488,15902
70489,1714
70490,5298
70491,14091
70492,1271
51216,4704
70493,5466
70494,21100
70495,13086
70496,18961
70499,30196
70500,7596
70501,38536
70502,36552
70503,5033
70504,29751
70506,33545
70507,29195
70509,361
70510,27575
70512,8756
70513,37519
70514,14996
70516,32332
70517,5820
70518,33149
70519,27790
70521,10142
70522,19789
70523,29395
70526,32084
70527,32497
70528,3364
70529,21239
70530,5540
70532,15313
70534,8684
70535,2708
70536,33185
70537,634
70538,37134
70540,25185
70541,18127
70542,24606
70543,9286
70544,38989
70545,28647
70546,22172
70547,29619
70548,21662
70549,17270
70550,22759
4669,35075
70551,27407
70553,33911
70554,8438
70555,18734
70556,29057
70557,6428
70558,19029
70559,30734
70561,5527
70562,5381
70563,25050
70564,11764
70565,14034
70566,21231
70567,30843
70568,38539
70569,32135
70570,9814
70571,2764
70572,6441
70573,16778
70575,9044
70576,16199
70577,7379
70578,13256
70579,17423
70580,32221
70581,16216
70583,35629
70585,21492
12364,28321
70586,26726
70587,15782
21545,5500
70589,32285
70590,35555
70591,13288
70592,29684
70593,34174
70594,476
70595,31833
70596,26273
70597,13237
70598,23648
70599,36512
70600,5943
70601,38224
70603,25668
70605,18676
70606,11857
66099,35677
70607,14958
70609,23410
70610,36204
70611,35168
66002,5214
59850,26021
4871,10812
70612,12701
70613,7582
70614,26477
70615,15235
70616,31429
70617,1626
70618,25571
70619,4378
70620,38839
70622,25001
70623,11877
70624,37168
70625,30330
70626,8084
70627,9142
70629,29447
70630,34544
70631,28806
70632,796
70633,15886
70634,9415
70635,1221
70636,31217
70637,11415
70638,6127
21686,31372
67376,28718
70639,32939
70640,34659
70641,26345
38680,8933
70642,31495
70643,1790
70644,12044
30399,4565
70646,23910
70647,10900
70648,31683
70649,18576
70650,17617
2793,13050
70651,27457
70653,25625
70654,21627
66829,15869
70657,29447
70658,23698
70659,15513
70660,27094
70661,27159
70662,7487
75,36738
70664,4583
70665,13368
70666,33327
70667,19564
70668,30841
70669,12238
70670,38658
70672,8378
66279,7471
70673,20717
26619,17567
70675,8175
65992,20433
70676,8438
38625,554
70677,2223
70678,27674
70679,25717
70680,38349
70681,34100
38252,30179
70682,8009
70683,20431
70685,33092
66096,35825
70686,14996
70687,6044
70688,17437
70689,8995
70690,33192
70691,8949
70692,2825
70693,20375
70694,37742
70695,4999
70696,33490
70697,36450
70698,12308
70699,17032
46490,31645
70701,38452
70702,23144
70704,38099
70705,38546
70706,7365
70707,18756
70708,10444
70710,12368
70711,19232
70712,21850
70713,37881
70716,17834
70717,3501
70718,29279
35089,27739
70722,23997
70723,13302
70724,19495
70726,26726
70727,35158
70728,6201
13492,37733
70729,5296
70730,24201
70731,29276
66637,8438
70732,28968
70733,27817
70734,23757
70735,5069
70736,25576
70738,18992
70739,5815
70740,12643
70741,7873
70742,37945
66412,17107
33835,4841
70743,884
70744,6722
70745,16322
70746,4401
32244,2361
70747,28494
70748,12464
70749,14065
70750,15656
70752,27628
70753,15034
70755,15383
70756,8743
70757,19137
70758,12007
70759,36626
70760,4118
70761,38892
70762,13035
70763,15865
70764,5890
70765,35851
70766,5630
70767,39509
67403,27376
70768,29186
70770,30117
70771,16382
70772,38503
70773,30714
70774,12982
70775,39023
13112,2242
70776,31232
27940,2771
70777,17066
70778,12167
70779,9092
70780,18769
70781,30479
70784,30973
70785,10542
70788,129
70789,17710
70790,32344
50947,12572
68453,2007
70791,2077
70792,34794
70793,4230
51133,34141
70794,18140
70795,16694
70796,35994
70797,19727
70798,8863
70799,22595
70800,20374
70801,24309
70803,23009
70804,7690
70805,11907
70806,7779
70807,4899
68638,28013
70809,2352
70810,18947
40151,28622
70811,13164
8360,17850
70812,29980
70813,4039
70814,11982
70815,6746
65918,37675
70816,23109
70817,4230
37489,25269
70818,4051
70819,5287
70820,29594
70822,22268
70823,17270
70824,30324
70825,10204
70826,3501
70828,37346
70829,16366
70830,10078
70831,2213
70832,39100
70833,18365
70834,31686
70835,5844
70836,34724
70838,7613
69800,14197
59930,17847
70841,28762
70842,184
70843,30117
70844,911
70845,28690
70846,8124
70847,8389
26229,28678
70848,20772
70849,11067
70850,38911
63551,31454
6211,5410
70851,33563
70852,16164
67514,37896
70853,24124
70855,26890
70856,28128
70857,33291
70859,37565
70861,32321
9199,1448
70862,35040
70863,3008
31787,838
70865,37921
70866,23932
70867,4230
70868,31844
70869,16989
70870,4815
70872,14676
26249,17101
70874,32775
70875,12425
70876,20682
70877,37073
70878,33798
70879,10084
69139,19680
70880,30322
70881,30546
70882,17270
70883,28226
70884,35635
70885,19100
50731,36995
70886,37830
70887,5533
70888,4697
70889,36026
70890,10216
70891,33674
70892,22239
70893,2133
70894,28647
70895,36249
70896,20528
52455,13336
70897,13317
70898,789
70899,7714
70900,35082
70901,17423
70902,2361
70904,31478
70905,26298
70906,31235
70907,6582
70908,25270
57666,15365
70909,38477
70910,14197
70911,21492
70912,16882
70913,28049
70916,25337
70917,27850
70918,4831
70919,21811
70920,32522
70921,29819
70922,23411
70923,15520
70924,795
70925,17040
70926,32227
70927,24897
10955,13838
12245,7985
70928,25445
70929,32321
70930,9841
70932,33149
54545,26108
70934,32299
70935,31457
70936,30324
70937,25545
38748,23657
70939,30955
70940,35194
70942,23825
70943,38291
31410,21432
70944,25162
12979,39047
70945,21935
70946,2402
70947,21601
70949,8874
70950,24589
70951,16176
70952,19024
70953,17718
70954,8738
70956,17649
70957,19005
70958,9708
70959,11074
70960,24584
70961,10266
70962,13346
70965,35876
70966,15507
70967,18156
70968,39070
70969,1142
70971,11710
70974,31399
70976,33668
70977,31482
40118,14202
70981,25037
70982,28112
8547,17932
37081,24848
70983,7179
70984,2447
70985,34443
70987,6971
70988,34511
70989,5910
70990,530
70991,31872
70992,28680
70993,6979
70996,32243
70997,38127
70998,17131
70999,12717
71000,7591
71001,20008
71002,4365
71004,30887
71006,13216
71007,36494
71008,30191
71009,28717
71010,35011
71011,18995
71013,11287
71014,32564
71015,13496
71016,6038
71019,29310
71020,5117
71021,35358
71022,28702
71023,34385
71024,22752
71025,27481
71026,27442
71027,16583
71028,11136
71029,32575
71030,18543
71031,14869
71033,7179
71034,32386
71035,18552
71036,24071
71039,12723
71040,13493
71041,25223
71042,14874
71043,38856
71044,29709
71045,27126
71046,12371
71047,12723
71049,3038
71050,11156
71051,3996
71053,13108
71054,13641
71055,12621
35639,30266
71057,3707
71058,18250
71059,38376
60505,31176
71061,26342
71062,22776
71063,18926
50533,20927
71065,21626
71066,1609
71069,24151
71070,1596
71071,4066
71072,5990
71073,39286
71014,32664
71074,31794
71075,29213
71076,835
71077,39394
71079,38715
71080,25565
71082,28702
71083,11049
71085,10352
71087,22986
71088,37411
71089,21517
71090,3701
71091,35147
71092,17128
71093,2695
71094,25600
71095,11885
71096,4330
71097,17843
71098,9014
71099,8694
50698,10530
71100,36589
71101,13630
15773,28102
71102,16540
71103,16042
71104,20139
71106,23953
71107,23580
71108,27128
71109,34115
71110,13722
71111,4233
21290,18607
24673,38527
71115,32797
71118,38163
71120,24324
71121,6980
71122,6006
71123,30099
71125,34029
71126,5152
71128,16062
71129,24569
71130,30506
71131,7170
71132,39467
71133,7202
71135,34563
71136,9970
6002,27849
71137,14482
71138,8471
71139,1634
71140,36320
71142,2934
71145,14465
71146,408
71147,4221
71148,2143
71149,23859
71151,14896
71152,29201
71154,3670
71155,38376
71156,21041
71157,11940
71158,28718
71159,30703
71161,4172
71163,19548
71164,31794
71165,35853
71166,23721
71167,2014
71169,6982
71172,10178
71173,3395
71176,3131
71177,6353
9528,25114
71179,6193
71181,835
51078,6937
71182,6937
71183,22719
71184,27163
71185,1315
71188,35040
71189,6752
71190,10755
71191,10796
71195,16427
36933,36711
71196,16159
71197,6990
71198,24186
71200,35876
71202,32224
15213,35653
71203,37158
71204,5871
71205,19667
71206,38641
71208,34292
71210,38666
71211,16087
35064,27372
71213,13847
71137,29703
26492,5840
71216,1849
71217,36869
71218,5269
71219,9242
71221,29696
71222,34336
28702,13649
71223,25716
71224,14928
71226,22841
71227,16071
36979,17758
71228,3093
71229,13124
71230,4362
71231,17103
71232,24413
71235,17385
71236,7345
71237,28458
71238,33307
71239,38215
14248,7879
71241,35959
71242,18926
71244,17549
71245,11109
71246,32691
71247,9083
71248,16907
71249,6695
71250,27358
71251,21899
71253,1931
71254,11791
71255,20528
71256,3062
71257,35876
71258,28717
71259,232
71260,38474
71261,1270
32629,22517
71263,12502
71264,13234
71265,23269
71267,9179
71268,34501
71270,10796
35279,33009
71271,6973
33258,14156
71272,35001
71274,39472
71277,12858
15294,20598
71280,7129
71282,12532
71284,8471
71285,36812
71286,16584
71288,4321
71289,4233
71290,33470
71291,676
34562,31249
20730,28981
71293,13347
71294,4591
71295,31904
71296,24777
71297,28702
71299,30887
71300,28970
71301,33045
71302,38666
71303,24136
37987,15926
71306,24680
71307,20925
71309,10642
71310,1256
71312,17138
71313,28856
71314,35132
71315,37750
71316,31039
71318,29986
71319,9041
71321,16282
71322,35943
71324,18926
71325,10052
71326,17941
71327,2171
71328,38174
71330,38863
71331,15957
71332,21543
71333,12607
71334,9618
71335,39486
71336,1132
71337,6981
71338,3032
71339,17766
8626,21029
71340,36216
71341,7179
71342,22964
71343,25087
71344,15281
71345,1900
71347,32575
71348,21788
71349,9351
71350,6479
71351,2554
71352,29894
71353,25973
21438,37729
71355,20741
71359,34607
71362,3619
71364,18882
71365,21081
71366,3912
71368,18926
71369,17604
71370,33929
50753,19779
71374,11850
71375,31857
71376,28527
71377,8657
71379,31893
71380,27658
71382,13864
71383,23704
71385,23366
71386,8406
71387,15745
71388,36743
71389,38163
71390,28230
71392,14624
71394,16832
71395,15945
16286,38358
71397,18926
71398,16722
71399,27603
71400,3182
71401,34441
71404,27662
71405,27585
71407,8450
71408,31376
71410,676
71411,9110
71412,30250
71414,3132
71415,24237
71416,12682
71418,25208
71419,20044
71420,2850
71422,33807
71426,35084
71427,28435
71429,34060
71431,35380
71433,32679
71435,2279
31716,1600
71437,34391
2145,27852
71438,666
71440,20227
71441,33197
71442,1238
51208,22001
71443,8522
71444,8748
71445,26965
71446,9043
71447,33802
71449,31078
71450,26249
71451,25793
71452,15595
71453,9541
71454,8305
71455,36691
71456,14154
71457,4638
71458,29329
71459,27451
71460,1634
71461,30823
71462,11186
71463,5269
55578,19561
71465,130
71466,15957
71467,3970
71469,24531
71470,11377
71471,14183
71472,27572
71473,10349
71474,835
71477,37229
389,26951
71478,13303
71479,11953
71480,16567
71483,6980
71484,9349
71485,37770
71487,14748
71488,7934
71490,35477
71493,33788
71494,226
71496,408
71498,30695
71499,4303
71501,1308
71502,25139
71503,2687
71504,14840
71505,12535
71507,8471
71508,28702
71509,39020
71511,39348
71513,13108
71516,38461
71517,11948
71518,35062
32721,5582
71520,21858
71523,20069
71524,12630
71525,15155
71527,7803
71529,5116
71531,12876
71534,6239
71536,27495
71538,6091
71539,14964
71540,11607
71541,28568
71542,36422
71543,3182
55004,19719
71546,34999
71547,13722
71548,25009
71550,18927
71551,39303
71552,18807
71554,35876
71557,1152
71558,13544
13975,4047
71559,31368
71560,15745
71561,11111
71563,895
71565,1486
71566,23524
71567,1467
71568,23081
71569,31482
71570,11574
71572,20231
71574,38969
71575,18082
71576,30250
71577,10174
71578,4232
71580,28462
71581,7653
71582,28967
71583,28527
71584,20615
71586,2897
71587,26619
71588,3716
71589,24237
71590,10717
71592,9913
71593,11402
71595,12535
71596,31821
71599,29190
71600,11574
71601,10592
71602,12238
71603,17890
71605,14154
71606,15238
71607,38898
71608,1059
71610,12960
71611,27756
71612,15957
71614,31434
71615,29170
71616,34193
71618,24186
71619,31219
71621,27036
71622,15066
71623,2254
71624,700
71625,32982
71626,34056
71627,17932
71628,25679
71629,32044
71630,30887
71631,37043
71632,18931
71633,3327
71634,30506
71636,34835
71637,31859
71639,3329
71641,23949
71642,18926
71643,30743
71644,1308
71645,35961
71647,37936
71648,33688
71649,28112
71650,12904
71651,25943
71652,12505
71653,24237
71654,5576
42161,8256
71655,5594
71656,29200
71657,2687
68880,18049
71659,18926
71661,32100
71662,2171
71663,33443
71664,16437
71666,38756
71667,29252
71668,38298
71669,24984
71670,26249
71671,21078
71672,17352
71674,5116
71675,37194
71676,37964
71677,29325
71678,28098
71679,20261
71680,18543
71682,24237
71683,21812
71684,4074
71686,28527
71687,17550
71689,3996
71690,4229
71691,18403
71692,15527
71693,32044
71694,9905
71695,14970
71696,3915
71697,22942
71698,24669
71699,18171
71700,38411
71702,35885
71703,5992
71704,36517
71705,1177
71706,34415
71708,28527
71711,174
71712,35961
37363,39100
71713,39244
2712,38903
71714,2688
71716,32982
71718,10122
71719,29840
71720,30242
71721,34591
71722,24868
71723,6934
71724,29230
32721,11685
71726,17413
71727,9830
71729,28579
71730,12370
71731,34441
21807,18927
71732,37501
51817,25208
71734,551
71735,36123
71736,20758
71737,26675
1019,30887
71738,3761
35553,14154
71739,72
33053,5567
71740,38903
71741,37401
71742,34736
71744,16282
71746,18941
71747,10754
71748,33090
71749,36018
71750,6786
56184,3800
71752,36430
71753,15624
52558,22343
71754,13456
71755,38764
71756,4234
71757,19565
71759,11982
71760,16765
71761,29206
71763,25823
71766,18543
71767,3979
71768,632
71769,14624
71770,36430
71771,13316
71772,30804
71773,4992
71774,21666
71776,19548
71778,30816
22129,26632
71779,38107
71781,8783
71782,17917
37815,24595
71783,30581
71784,8292
71785,6937
71786,23322
71787,36611
71789,32469
71790,5651
71791,3123
71792,23287
71795,16567
71796,20598
71797,1806
38542,10530
71799,38971
71800,36972
71801,25632
71802,27658
71803,39022
71804,11782
71805,27832
71806,18926
71807,5095
71809,10296
71811,12186
71812,32754
71813,16723
71815,9786
71816,17048
71817,38644
71818,25063
71819,14903
71820,1901
71821,35085
71822,11257
71824,37904
71825,4233
71826,34391
71828,18271
71829,10041
71830,676
71832,22329
71833,8630
71834,17885
71835,15750
71838,11395
71840,29252
40258,8919
71841,7170
71842,10112
71843,11574
71844,34508
71845,18927
71846,18460
71848,33443
71849,18308
71851,11980
71852,21301
32237,31447
71855,27258
71856,12717
71857,5992
71858,31294
16997,37096
71859,24186
71861,9282
71863,23475
71865,32451
71866,7068
71867,22757
71868,13895
71869,22524
71871,24010
71872,13895
71873,9647
71874,3382
71875,5992
71876,33898
71877,2081
71878,20044
71879,19377
71880,8368
71882,2687
71883,17765
71884,18643
71885,27642
71888,11146
71891,35913
71892,7879
6533,13140
71893,13885
71894,5178
71896,32207
71897,8471
71898,15524
71900,32044
71901,4229
71902,5582
71904,18944
71905,17743
71907,18926
22183,34057
71908,31612
71909,15284
71910,1643
71912,28898
71913,22244
71915,19891
71916,13708
71917,27658
71919,5225
71920,13677
71921,33112
71924,1471
71926,25598
71927,3175
71928,3926
71929,37758
71930,11859
71931,8661
71932,14156
71933,39265
71934,4882
52436,3035
71935,1188
71936,18141
71941,32330
71943,38723
71944,16567
71945,12041
71946,27615
71947,29329
71948,19849
34115,25167
71951,16944
71953,36018
71954,13056
71955,22108
71957,3528
71958,4234
71959,1313
71960,10911
21928,2698
71963,22078
71964,11574
71965,27623
71967,10122
71968,31173
71971,1252
71972,24924
71974,2749
71975,10970
71976,1313
71978,18543
71979,970
71981,13450
33693,25208
71982,772
71984,30250
71985,15311
71986,1150
71987,37047
71988,32044
71989,35422
71991,37751
71993,18658
71994,32016
71996,38376
71997,35853
71998,25009
72000,30573
72002,30667
72003,16433
72004,34391
72005,38643
72006,18926
72007,30619
72008,2086
72009,22915
72011,17990
72012,34835
72013,22783
72014,17261
72015,27244
72017,11864
72018,19986
30679,37209
72019,9579
72021,30689
72022,13907
72025,12848
72028,18926
46284,26966
72031,32754
72032,4356
72033,7686
72034,4475
72037,26609
16095,14968
72038,34501
72040,34070
72041,35443
72042,31170
72043,1596
72045,18141
72046,35970
72047,28603
72048,13691
72049,28480
72050,8405
72051,17270
72052,4834
72053,6099
72054,30887
72056,21449
72058,4395
72060,33999
72062,2549
72063,7966
72064,8898
72065,15957
72066,4884
72068,22988
72069,16540
72070,10916
72071,33443
72073,14988
72074,2171
72076,32411
72078,6937
72080,39385
72081,29444
52430,17127
72082,16706
72084,1208
72086,4391
72087,36984
72088,25323
72089,28527
72092,36430
72093,25291
72094,28348
72095,6770
72097,7993
72099,33784
72100,11487
72102,16864
72103,17613
72104,1600
72105,16915
72106,35747
72109,22071
72110,30891
72113,31858
72115,29659
72116,30894
32721,28436
72117,14624
72118,1633
36934,8208
72119,25488
72120,5689
72121,18543
72122,18725
72123,18393
72124,1570
72125,13778
72126,27372
72129,26577
72130,32657
72131,37646
72132,28289
72134,32044
71076,25206
72135,27653
72136,27662
72137,32411
72139,9041
72140,14966
72141,9751
72143,24186
72144,36926
72145,34653
72146,34279
72147,32690
72150,8305
72151,11646
72153,18113
72154,11782
72155,37310
72156,19148
72157,34033
72158,4395
72160,20456
72162,29775
72163,3151
72164,15689
72165,6005
72168,38298
72170,27128
72171,36304
72172,18141
72173,23339
72174,8156
72175,3761
72176,16601
71446,13677
72178,20970
72179,998
72180,2171
72181,12096
72182,4640
72184,14624
72185,30052
72186,9893
72187,4882
72188,24237
72189,23990
72190,20330
72191,26485
72192,13056
72193,17928
72194,22329
72195,28548
72198,35553
72199,18141
72200,13316
56402,13677
72201,8305
72205,5378
72206,8039
72210,23949
72211,2278
72212,2171
72213,792
72214,14183
72216,7318
72217,4834
72218,5189
72219,8553
72220,3182
72222,24186
72223,13862
72224,7086
72226,13153
72228,6937
72229,7179
38834,29169
72230,37433
72231,17147
72233,27372
72236,29272
72237,34592
72238,11754
32641,5722
1279,39222
72239,21245
72240,5741
72241,12535
14316,35292
72242,31143
72243,30560
21450,25056
72246,31894
72247,35489
72248,18274
72249,12849
72250,21175
72251,17990
72252,31893
13839,21596
72253,24438
27718,38797
3053,25357
72255,22568
72258,32690
72259,16498
72262,21489
72263,15595
72264,30851
72265,11791
72268,2704
72270,6504
72271,24551
72272,33506
72273,19548
72274,5943
72275,8080
72276,23196
72277,34063
72278,12398
33125,20227
72280,16667
72281,8438
72282,2351
72283,32156
72284,13353
72285,15290
72287,35252
72289,31785
72290,21133
72293,26294
72294,25887
72295,17918
72296,3570
72297,38474
72298,1
72299,10680
53444,11791
72300,16160
72301,1461
72303,2171
72304,32411
72305,3761
72306,19227
72308,14156
72311,23452
45864,17981
72313,10239
72314,8724
72315,19155
72316,23024
72317,22935
72318,6902
72320,36474
49857,36168
72321,26696
72323,13220
72324,1
72325,4124
72326,31794
72327,4074
72328,30250
72329,27106
72330,5622
72331,2871
72332,14590
72333,37407
72334,23325
72336,24237
72337,31434
72338,6430
72342,25938
72343,22063
72344,5451
72345,38475
72347,26971
72348,14684
72350,36381
72352,32026
72354,10530
72355,8661
72356,9192
72357,8471
72358,12099
72360,27258
72361,8647
72362,13722
72363,2171
72365,25031
72366,6658
72367,15810
72368,29230
72369,8305
72370,38475
72371,9724
72045,31467
72372,30341
72373,37729
72374,8783
53031,31276
72375,26389
72376,18065
72377,27237
72378,24924
18628,2013
72379,354
72380,19902
72382,2687
72383,4185
72384,33716
72385,38730
72387,26872
72389,27372
72390,8647
72391,30558
72392,15570
72393,25063
72394,38232
72395,8292
72396,8647
72398,23949
72399,35597
72400,1942
72401,36390
72404,18926
72406,31501
72409,3971
72411,12535
72412,8471
72413,25807
72415,700
72416,823
72419,31143
72420,5992
72421,5395
72422,3392
72423,7785
72424,14192
72425,24033
72427,18141
72428,34278
72430,11710
72431,17330
39091,24768
72432,32643
72435,14964
72436,4895
72437,27951
72438,8783
72441,25606
72445,3896
72446,25492
72448,27865
72449,11710
72450,30334
32721,35232
72451,10164
72454,27372
72457,13362
72458,29380
72460,2171
72461,9891
72462,33443
72463,35600
72465,26340
72466,3535
72468,17777
72469,26130
72470,5744
72471,1461
72472,17879
72473,30325
72474,5269
72476,29290
72477,17921
72479,25514
72481,5894
72482,16447
72484,38445
72485,12882
72486,2171
72487,35853
72488,18927
72489,36641
33882,3841
72495,19842
72496,27529
72497,32754
72498,30352
72500,29677
72501,38841
72504,19955
72505,10592
72507,6072
72508,700
72509,4232
72510,24186
72511,11942
72512,25728
72513,29021
72514,10257
72515,14850
72517,20076
20597,23613
72518,31501
72519,10378
72520,29823
72522,23313
72523,25063
72525,36372
72526,5107
72527,16433
72528,15594
72529,3354
72530,4166
72531,17990
70365,9911
72532,31612
72533,3212
72534,6
72535,28045
72536,17547
42629,25080
21458,4901
72537,2477
72539,28702
72541,15422
72542,17811
72543,30883
72545,37043
72547,30745
2785,18857
72549,39473
72550,2934
72551,3734
72552,31239
72553,6226
72554,15487
21228,38829
72557,11791
72558,14780
72559,30672
72560,28967
72562,11672
72563,25907
72564,30219
72565,18160
72567,34057
72568,34607
72570,8647
72571,13108
72572,34391
72573,37204
72574,14183
72575,31496
72576,16096
72577,28111
72578,19280
72579,11574
34832,31501
72581,28189
72584,29896
72586,12366
72587,24030
72588,29287
72589,35419
72590,5095
72591,31401
72593,17948
72594,20830
72595,13829
72596,17948
72597,14624
72599,30185
72600,22026
72601,26344
72602,8471
72605,1461
72608,25208
72610,13677
72612,18926
72613,27938
72616,28112
72617,34841
72619,11698
72621,3331
72622,15596
72623,3528
72624,29635
72625,6975
72626,19408
72627,852
14064,25063
72630,25331
72631,20044
72633,23287
72634,14617
72636,16944
72638,34108
72639,12663
72640,32281
72641,15813
72642,27517
72643,4841
72646,32664
72647,30908
72648,25421
72649,16308
27179,9697
72650,22360
72651,35944
72652,32464
72653,27722
72655,13329
72656,23954
72657,21998
72658,35747
72659,9641
72660,7458
72662,8898
72663,29272
72664,14122
72666,11312
72667,33283
72670,9493
72671,14307
72672,39403
72673,13722
72674,29747
72675,18156
72677,24368
72681,10896
72682,8661
72683,25639
72684,32192
72685,13548
72686,37289
72687,14968
72688,16447
72689,13048
72691,27729
72692,7870
72693,32613
72695,29066
72696,25793
72698,10174
72700,26045
72702,13562
72703,20490
72704,1691
72705,4031
72707,32248
72708,27662
72709,17205
72710,12443
72711,25611
72713,5835
72714,16567
72715,18717
72716,38563
72717,16622
72718,33218
72720,33448
72722,7179
37484,9706
72724,5178
72725,10239
72727,25063
72728,26456
72729,24594
72730,33151
72731,29738
72732,5974
72734,6291
72735,18725
72736,19354
72737,26934
3583,10233
72738,10895
72739,38522
72740,21951
72742,13825
72743,38518
72744,8783
72745,12831
72746,4626
72747,1000
72748,38232
72750,29345
72753,28181
72754,11574
72755,31446
72756,13329
